50;0.9310880591111689;0.8392715285796338;0.8583405983513547
51;0.9315745533708428;0.8392644941245693;0.860171893765559
52;0.9335027432202945;0.8393649748195259;0.8619153967827985
53;0.9341757461081426;0.8399066668727414;0.8619153967827985
54;0.9350443254779189;0.8400560722970855;0.8630043615980098
55;0.9353952463911878;0.8408392047518262;0.8640098616853309
56;0.936600461379887;0.8408877995158535;0.8640098616853309
57;0.9371707548148049;0.8411599716156429;0.8649433181863994
58;0.938857173314462;0.8414766603655495;0.8661348286661741
59;0.9397544427094432;0.8427092076072112;0.8661348286661741
60;0.9407465878027118;0.8430769162994167;0.8671402220298045
61;0.9415691288569219;0.8436283618856676;0.8671402220298045
62;0.9425003974504769;0.8436283618856676;0.8681667962819054
63;0.9436512768998871;0.8457359958776971;0.8687456215595516
64;0.9446550156109114;0.845996063583204;0.8687456215595516
65;0.9459748341467932;0.845996063583204;0.8692699431928572
66;0.9471209653180511;0.8464515453153529;0.8699061255716264
67;0.9480200870450465;0.8463738919690957;0.8699061255716264
68;0.9493469192781613;0.8503879421077535;0.870349824782075
69;0.9502580561988693;0.8508397384326422;0.870349824782075
70;0.9516955390151626;0.852144578454472;0.8707675273994339
71;0.9528313372772731;0.8526854390295653;0.8713009326922343
72;0.9539306470949124;0.8536020502265846;0.8713009326922343
73;0.9549758204245297;0.8548125296519711;0.8718842772458473
74;0.956825368633289;0.8554097725337669;0.8724760024235055
75;0.9576072212485842;0.855813329502188;0.8724760024235055
76;0.9587304164011337;0.8575642614190387;0.8728604824917258
77;0.9602894883676729;0.8641924584916006;0.8733464780428722
78;0.9612798585473447;0.8623298606794297;0.8733464780428722
79;0.9627542084837327;0.8670754236815323;0.8737640976626478
80;0.9643377552089879;0.8692158456859329;0.8737640976626478
81;0.9658794863668115;0.869879994306865;0.8740801327245672
82;0.967535285759717;0.8717187100950703;0.8746530336051794
83;0.9691877233221072;0.8725217317412813;0.8746530336051794
84;0.9707584885211505;0.8735688798153912;0.8750429233621978
85;0.9723844500600487;0.8740936024139754;0.8754075393285289
86;0.9742391958401168;0.8747071598537479;0.8754075393285289
87;0.975755971215111;0.8748556177791876;0.8757357359969199
88;0.9774851964191725;0.8747668790584521;0.8757357359969199
89;0.979260011517047;0.8746824949787931;0.8759674573408992
90;0.9861676093388675;0.8746400896364044;0.8797367629979039
91;0.9875247470321361;0.8745944662512013;0.8797367629979039
92;0.9888913657848315;0.8752266983380501;0.880075609980087
93;0.9903511281526652;0.8758257614851339;0.8804081870831483
94;0.9918513296022393;0.8761152100162145;0.8804081870831483
95;0.9934338330661907;0.876421546428285;0.8806880870376189
96;0.9949779120836424;0.8764985325150847;0.8806880870376189
97;0.9964341099660703;0.8768257806689691;0.8810106085902105
98;0.9977140293225949;0.8768474958276499;0.8812732971323257
99;0.9988386519848643;0.8768337652699375;0.8812732971323257
100;0.999366279910571;0.8768055010230266;0.8820811795348095
